ANATOMY,Interdune,Stoss,Lee,Interdune,Interdune,Interdune,Interdune,Stoss,Lee,Interdune,Stoss,Lee,Interdune,Stoss,Lee,Interdune,"Interdune, Depth",Lee,"Stoss, Depth",Interdune,Stoss,Stoss,Lee,Lee,Lee,Stoss,Stoss,Lee,Stoss,Lee,"Stoss, Star","Stoss, Star","Lee, Star","Stoss, Star","Stoss, Star",Stoss,Lee,Stoss,Stoss,Lee,Lee,Lee,Lee,Interdune,Interdune,Stoss,Stoss,Stoss,Lee,Lee,Interdune,Lee,"Stoss, Crest",Lee,"Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",,,,,,,
Zotu,MF.4B,MF.5B,MF.6B,MF.7B,MF.8B,MF.11A,MF.12A,MF.13A,MF.14B,MF.15A,MF.16A,MF.17A,MF.18B,MF.19A,MF.20A,MF.27B,MF.28A,MF.30A,MF.31B,MF.33A,ED.01A,ED.02B,ED.03A,ED.04A,ED.05A,ED.06A,ED.08A,ED.09A,ED.10A,ED.11A,ED.12A,ED.13A,ED.14B,ED.15B,ED.16A,ED.17B,ED.18A,ED.19A,ED.20A,ED.21A,ED.22A,ED.23A,ED.24A,ED.33A,IX.1B,IX.2A,IX.3A,IX.4B,IX.5A,IX.6A,IX.7A,IX.8A,IX.9A,IX.10A,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,7,83,0,0,0,1,0,1,2,0,0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,0,0,1,0,0,0,0,1,0,1,0,0,1,0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,71,0,0,0,0,0,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,haliangium,haliangium tepidum
Zotu4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0,0,0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,zavarzinella,zavarzinella formosa
Zotu4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0,29,0,0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,64,15,archaea,euryarchaeota,thermococci,thermococcales,thermococcaceae,thermococcus,thermococcus gorgonarius
Zotu3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,43,10,0,0,0,1,0,0,bacteria,verrucomicrobia,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,15,0,0,1,0,1,0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,longilinea,longilinea arvoryzae
Zotu3474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16,33,0,0,0,0,0,0,bacteria,elusimicrobia,endomicrobia,endomicrobiales,endomicrobiaceae,candidatus endomicrobium,candidatus endomicrobium pyrsonymphae
Zotu4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,0,bacteria,bacillota,bacilli,bacillales,bacillaceae,anoxybacillus,anoxybacillus vitaminiphilus
Zotu4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,20,0,8,1,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu6051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,8,4,0,1,1,2,0,0,0,0,bacteria,proteobacteria,betaproteobacteria,burkholderiales,oxalobacteraceae,herbaspirillum,herbaspirillum seropedicae
Zotu3677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,6,0,0,0,5,26,0,0,0,27,0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,pelolinea,pelolinea submarina
Zotu6035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,ornatilinea,ornatilinea apprima
Zotu4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,bacteria,actinomycetota,thermoleophilia,miltoncostaeales,miltoncostaeaceae,miltoncostaea,miltoncostaea marina
Zotu4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,bacteria,bacteroidota,bacteroidia,marinilabiliales,prolixibacteraceae,aquipluma,aquipluma nitroreducens
Zotu3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,bacteria,verrucomicrobiota,verrucomicrobiae,limisphaerales,limisphaeraceae,limisphaera,limisphaera ngatamarikiensis
Zotu4838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,bacillota,clostridia,eubacteriales,clostridiaceae,clostridium,clostridium bowmanii
Zotu4253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,anatilimnocola,anatilimnocola aggregata
Zotu4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,urbifossiella,urbifossiella limnaea
Zotu5871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,chloroflexota,chloroflexia,chloroflexales,chloroflexaceae,chloroflexus,chloroflexus islandicus
Zotu1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,141,0,1,0,1,0,1,0,0,0,0,0,11,0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,ornatilinea,ornatilinea apprima
Zotu4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,pseudoroseomonas,pseudoroseomonas aerofrigidensis
Zotu5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,0,1,5,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,capillimicrobiaceae,capillimicrobium,capillimicrobium parvum
Zotu5573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,1,0,0,14,0,1,0,bacteria,actinobacteria,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter arvalis
Zotu5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu4543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37,16,6,0,1,0,0,0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,bacteria,bacillota,bacillota,bacillota,bacillota,capillibacterium,capillibacterium thermochitinicola
Zotu6245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,bacteria,planctomycetes,planctomycetia,isosphaerales,isosphaeraceae,singulisphaera,singulisphaera rosea
Zotu5964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,1,0,bacteria,bacillota,bacilli,bacillales,bacillaceae,calditerricola,calditerricola yamamurae
Zotu4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,12,0,17,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga thermotolerans
Zotu5895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,23,0,0,0,0,0,0,0,0,bacteria,chloroflexota,tepidiformia,tepidiformales,tepidiformaceae,tepidiforma,tepidiforma bonchosmolovskayae
Zotu6267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,11,10,0,0,0,29,0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,propylenellaceae,propylenella,propylenella binzhouense
Zotu6216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,bacteria,bacillota,bacilli,bacillales,bacillales family x. incertae sedis,brockia,brockia lithotrophica
Zotu1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,123,0,1,0,0,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,saccharopolyspora,saccharopolyspora taberi
Zotu5614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9,0,0,14,1,0,0,bacteria,acidobacteriota,blastocatellia,blastocatellales,pyrinomonadaceae,pyrinomonas,pyrinomonas methylaliphatogenes
Zotu5284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,1,0,0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu5916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,bacteria,bacteroidota,bacteroidia,marinilabiliales,prolixibacteraceae,maribellus,maribellus maritimus
Zotu5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,31,0,1,1,0,0,0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu5006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,12,1,0,0,1,0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,candidatus methanomethylophilaceae,candidatus methanomethylophilus,candidatus methanomethylophilus alvus
Zotu2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,11,0,1,0,0,28,8,46,0,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,azospirillaceae,nitrospirillum,azospirillum amazonense
Zotu3667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,archaea,euryarchaeota,halobacteria,halobacteriales,halobacteriaceae,halovenus,halovenus carboxidivorans
Zotu4280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas populi
Zotu5658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bacteria,proteobacteria,deltaproteobacteria,myxococcales,anaeromyxobacteraceae,anaeromyxobacter,anaeromyxobacter dehalogenans
Zotu6169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,bacteria,acidobacteria,acidobacteriia,bryobacterales,solibacteraceae,candidatus solibacter,candidatus solibacter usitatus
Zotu5653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,27,0,0,0,0,0,0,0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,pirellulimonas,pirellulimonas nuda
Zotu4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,40,1,1,0,0,0,0,0,0,1,0,0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,gluconacetobacter,gluconacetobacter sacchari
Zotu5137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,4,0,19,2,11,0,0,0,14,0,1,,,,,,,
Zotu5998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,50,36,20,1,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu2938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,30,0,17,0,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,thiotrichaceae,candidatus allobeggiato,candidatus allobeggiatoa halophila
Zotu3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,49,0,0,0,0,1,1,bacteria,bacillota,clostridia,eubacteriales,eubacteriales,natranaerovirga,natranaerovirga pectinivora
Zotu6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33,0,0,0,bacteria,verrucomicrobia,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,bacteria,cyanobacteria,cyanobacteria,pseudanabaenales,leptolyngbyaceae,phormidesmis,phormidesmis priestleyi
Zotu3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,38,0,0,0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,limnoglobus,limnoglobus roseus
Zotu5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,vicinamibacter,vicinamibacter silvestris
Zotu5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,acidobacteriota,thermoanaerobaculia,thermoanaerobaculales,thermoanaerobaculaceae,thermoanaerobaculum,thermoanaerobaculum aquaticum
Zotu5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,candidatus methanomethylophilaceae,candidatus methanomethylophilus,candidatus methanomethylophilus alvus
Zotu2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2,15,0,0,0,0,0,3,22,10,1,bacteria,planctomycetes,planctomycetia,pirellulales,pirellulaceae,candidatus anammoximicrobium,candidatus anammoximicrobium moscowii
Zotu6359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,0,0,0,0,0,18,0,0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,gemmata,gemmata palustris
Zotu4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,bacteria,rhodothermota,rhodothermia,rhodothermales,rubricoccaceae,rubrivirga,rubrivirga profundi
Zotu4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,44,0,0,bacteria,verrucomicrobia,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,elusimicrobiota,endomicrobiia,endomicrobiales,endomicrobiaceae,endomicrobium,endomicrobium proavitum
Zotu4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,archaea,euryarchaeota,halobacteria,halobacteriales,halobacteriaceae,halorubrum,halorubrum orientale
